"species_search"	"decimalLongitude"	"decimalLatitude"
"Typhlodromus verrucosus"	65.27	57.14
"Typhlodromus verrucosus"	25.200443	60.456775
"Typhlodromus verrucosus"	25.314552	60.221662
"Typhlodromus verrucosus"	25.656049	62.134125
"Typhlodromus verrucosus"	24.992231	61.06357
"Typhlodromus verrucosus"	25.314552	60.221662
"Typhlodromus verrucosus"	7.57	43.97
"Typhlodromus verrucosus"	7.358	59.356
"Typhlodromus verrucosus"	13.36667	56.01667
"Typhlodromus verrucosus"	10.8047	59.6719
"Typhlodromus verrucosus"	9.501	59.63
"Typhlodromus verrucosus"	13.06667	55.65
"Typhlodromus verrucosus"	13	52
"Typhlodromus verrucosus"	13	52
"Typhlodromus verrucosus"	13	52
"Typhlodromus verrucosus"	13	52
"Typhlodromus andrei"	25.314552	60.221662
"Typhlodromus andrei"	26.75	61.67
"Typhlodromus andrei"	26.695983	61.684667
"Typhlodromus andrei"	5.744	58.54
"Typhlodromus andrei"	9.461	60.429
"Typhlodromus athiasae"	35.12	32.68
"Typhlodromus athiasae"	35.56	32.71
"Typhlodromus athiasae"	35.56	32.71
"Typhlodromus baccettii"	7.57	43.98
"Typhlodromus baccettii"	7.57	43.98
"Typhlodromus baccettii"	10.563	59.749
"Typhlodromus baccettii"	149.57	-33.42
"Typhlodromus baccettii"	149.57	-33.42
"Typhlodromus baccettii"	149.57	-33.42
"Typhlodromus baccettii"	149.57	-33.42
"Typhlodromus baccettii"	149.57	-33.42
"Typhlodromus bichaetae"	8.596	58.343
"Typhlodromus bichaetae"	8.596	58.343
"Typhlodromus bichaetae"	7.784	58.093
"Typhlodromus corticis"	65.19	55.25
"Typhlodromus corticis"	65.19	55.25
"Typhlodromus ernesti"	13.36667	56.01667
"Typhlodromus ernesti"	13.36667	56.01667
"Typhlodromus ernesti"	13.36667	56.01667
"Typhlodromus ernesti"	13.36667	56.01667
"Typhlodromus ernesti"	13.19778	55.97833
"Typhlodromus ernesti"	13.36667	56.01667
"Typhlodromus ernesti"	13.36667	56.01667
"Typhlodromus ernesti"	13.36667	56.01667
"Typhlodromus ernesti"	13.36667	56.01667
"Typhlodromus ernesti"	13.36667	56.01667
"Typhlodromus ernesti"	13.36667	56.01667
"Typhlodromus ernesti"	13.36667	56.01667
"Typhlodromus ernesti"	13.36667	56.01667
"Typhlodromus ernesti"	13.19778	55.97833
"Typhlodromus ernesti"	13.19778	55.97833
"Typhlodromus ernesti"	13.19778	55.97833
"Typhlodromus ernesti"	13.19778	55.97833
"Typhlodromus ernesti"	13.19778	55.97833
"Typhlodromus ernesti"	13.06667	55.65
"Typhlodromus ernesti"	13.06667	55.65
"Typhlodromus ernesti"	13.06667	55.65
"Typhlodromus ernesti"	13.06667	55.65
"Typhlodromus ernesti"	13.06667	55.65
"Typhlodromus ernesti"	10.792	59.665
"Typhlodromus ernesti"	10.8047	59.6719
"Typhlodromus ernesti"	8.011	59.72
"Typhlodromus ernesti"	10.999	60.366
"Typhlodromus exhilaratus"	5.6	52.2
"Typhlodromus exhilaratus"	5.6	52.2
"Typhlodromus exhilaratus"	5.6	52.2
"Typhlodromus exhilaratus"	5.6	52.2
"Typhlodromus exhilaratus"	5.6	52.2
"Typhlodromus exhilaratus"	5.6	52.2
"Typhlodromus exhilaratus"	12.3	54.9
"Typhlodromus exhilaratus"	0.4	51.2
"Typhlodromus exhilaratus"	0.4	51.2
"Typhlodromus exhilaratus"	0.4	51.2
"Typhlodromus exhilaratus"	0.4	51.2
"Typhlodromus exhilaratus"	0.4	51.2
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	11.915167	51.548723
"Typhlodromus exhilaratus"	11.915167	51.548723
"Typhlodromus exhilaratus"	11.915167	51.548723
"Typhlodromus exhilaratus"	11.915167	51.548723
"Typhlodromus exhilaratus"	9.7	57.4
"Typhlodromus exhilaratus"	11.9	55.4
"Typhlodromus exhilaratus"	9.7	57.4
"Typhlodromus exhilaratus"	9.7	57.4
"Typhlodromus exhilaratus"	8.249051	52.748574
"Typhlodromus exhilaratus"	8.249051	52.748574
"Typhlodromus exhilaratus"	8.249051	52.748574
"Typhlodromus exhilaratus"	8.249051	52.748574
"Typhlodromus exhilaratus"	6.915909	50.948769
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.415537	53.648474
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.748818	53.548482
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	7.082554	50.748791
"Typhlodromus exhilaratus"	-3.4	43.4
"Typhlodromus exhilaratus"	3.2	42.3
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	8	47
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	8	47
"Typhlodromus exhilaratus"	8	47
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	9.24894	48.749019
"Typhlodromus exhilaratus"	-0.4	38.3
"Typhlodromus exhilaratus"	0.4	40.4
"Typhlodromus exhilaratus"	12.1	55.4
"Typhlodromus exhilaratus"	10.2	56.1
"Typhlodromus exhilaratus"	2.19402	46.6424
"Typhlodromus exhilaratus"	2.19402	46.6424
"Typhlodromus setubali"	-1.6	42.57
"Typhlodromus setubali"	35.5	33.8
"Typhlodromus setubali"	35.3	33.8
"Typhlodromus setubali"	-8.8	38.5
"Typhlodromus setubali"	-8.8	38.5
"Typhlodromus setubali"	-8.8	38.5
"Typhlodromus setubali"	-8.8	38.5
"Typhlodromus setubali"	-8.8	38.5
"Typhlodromus setubali"	-8.8	38.5
"Typhlodromus setubali"	-3.4	43.4
"Typhlodromus setubali"	-8.8	38.5
"Typhlodromus setubali"	8.915629	54.84834
"Typhlodromus setubali"	9.24894	48.749019
"Typhlodromus setubali"	0.4	40.4
"Typhlodromus norvegicus"	10.407	59.058
"Typhlodromus norvegicus"	24.972	70.051
"Typhlodromus norvegicus"	5.788	58.7023
"Typhlodromus personatus"	12	51
"Typhlodromus phialatus"	-25.5944	37.79725
"Typhlodromus phialatus"	-25.58305	37.79711
"Typhlodromus phialatus"	-25.59423	37.80626
"Typhlodromus phialatus"	-25.59406	37.81527
"Typhlodromus phialatus"	-25.58872	37.79718
"Typhlodromus phialatus"	-25.59432	37.80175
"Typhlodromus phialatus"	-25.58864	37.80168
"Typhlodromus phialatus"	-25.58296	37.80162
"Typhlodromus phialatus"	-25.58847	37.8107
"Typhlodromus phialatus"	-25.57143	37.81049
"Typhlodromus phialatus"	-25.57702	37.81506
"Typhlodromus phialatus"	-25.56566	37.81493
"Typhlodromus phialatus"	-25.59397	37.81977
"Typhlodromus phialatus"	-25.58279	37.81063
"Typhlodromus phialatus"	-25.56575	37.81042
"Typhlodromus phialatus"	-25.58838	37.8152
"Typhlodromus phialatus"	-25.58261	37.81964
"Typhlodromus phialatus"	-25.58855	37.80619
"Typhlodromus phialatus"	-25.58287	37.80612
"Typhlodromus phialatus"	-25.59414	37.81076
"Typhlodromus phialatus"	-25.57711	37.81056
"Typhlodromus phialatus"	-25.57134	37.815
"Typhlodromus phialatus"	-25.5827	37.81513
"Typhlodromus phialatus"	0.73	39.87
"Typhlodromus phialatus"	0.69	39.89
"Typhlodromus pritchardi"	86.41	50.15
"Typhlodromus pyri"	13.661944	45.453335
"Typhlodromus pyri"	3.95281	49.19812
"Typhlodromus pyri"	-123.43	48.5197
"Typhlodromus pyri"	-79.54	43.68
"Typhlodromus pyri"	-79.539	43.68
"Typhlodromus pyri"	-79.53	43.68
"Typhlodromus pyri"	-80.22	43.52
"Typhlodromus pyri"	-80.229	43.528
"Typhlodromus pyri"	-80.23	43.53
"Typhlodromus pyri"	-123.429	48.673
"Typhlodromus pyri"	-123.429	48.673
"Typhlodromus pyri"	-123.429	48.673
"Typhlodromus pyri"	-86.980972	20.279083
"Typhlodromus pyri"	7.57	44.02
"Typhlodromus pyri"	7.57	44.02
"Typhlodromus pyri"	7.57	44.02
"Typhlodromus pyri"	7.57	44.02
"Typhlodromus pyri"	7.57	44.02
"Typhlodromus pyri"	7.57	43.98
"Typhlodromus pyri"	7.55	43.98
"Typhlodromus pyri"	7.57	44.02
"Typhlodromus pyri"	7.57	44.02
"Typhlodromus pyri"	7.57	44.02
"Typhlodromus pyri"	7.57	44.02
"Typhlodromus pyri"	7.57	44.02
"Typhlodromus pyri"	7.57	43.98
"Typhlodromus pyri"	7.55	43.98
"Typhlodromus pyri"	3.64	44.08
"Typhlodromus pyri"	15.34184	52.19297
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	17.24687	52.32713
"Typhlodromus pyri"	5.744	58.54
"Typhlodromus pyri"	10.5	51.5
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	16.52333	56.63639
"Typhlodromus pyri"	16.52333	56.63639
"Typhlodromus pyri"	16.52333	56.63639
"Typhlodromus pyri"	16.52333	56.63639
"Typhlodromus pyri"	16.52333	56.63639
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	12.94861	55.88556
"Typhlodromus pyri"	13.2	55.7
"Typhlodromus pyri"	13.2	55.7
"Typhlodromus pyri"	13.2	55.7
"Typhlodromus pyri"	13.2	55.7
"Typhlodromus pyri"	13.2	55.7
"Typhlodromus pyri"	13.2	55.7
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	7.582515	48.04908
"Typhlodromus pyri"	7.582515	48.04908
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	13.06667	55.65
"Typhlodromus pyri"	-80.75	41.7
"Typhlodromus pyri"	-80.75	41.7
"Typhlodromus pyri"	-80.75	41.7
"Typhlodromus pyri"	-83	39.96
"Typhlodromus pyri"	-5	31.8
"Typhlodromus pyri"	-6.8	33.9
"Typhlodromus pyri"	35.5	33.8
"Typhlodromus pyri"	35.5	33.8
"Typhlodromus pyri"	35.5	33.8
"Typhlodromus pyri"	35.5	33.8
"Typhlodromus pyri"	5.6	52.2
"Typhlodromus pyri"	-121.52	45.71
"Typhlodromus pyri"	-121.52	45.71
"Typhlodromus pyri"	-75.3	40.08
"Typhlodromus pyri"	-76.91	39.03
"Typhlodromus pyri"	138.833298	-35
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	15.682778	46.61722
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833298	-35
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833298	-35
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833298	-35
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833328	-34.916672
"Typhlodromus pyri"	138.833298	-35
"Typhlodromus pyri"	19.4357	52.0685
"Typhlodromus pyri"	12.7637	42.982
"Typhlodromus pyri"	12.7637	42.982
"Typhlodromus pyri"	13.7978	47.6319
"Typhlodromus pyri"	2.19402	46.6424
"Typhlodromus pyri"	2.19402	46.6424
"Typhlodromus pyri"	2.19402	46.6424
"Typhlodromus pyri"	-75.4999	43.0004
"Typhlodromus pyri"	2.19402	46.6424
"Typhlodromus pyri"	2.19402	46.6424
"Typhlodromus pyri"	2.19402	46.6424
"Typhlodromus pyri"	2.19402	46.6424
"Typhlodromus pyri"	11	52
"Typhlodromus pyri"	12	51
"Typhlodromus pyri"	12	51
"Typhlodromus pyri"	13	52
"Typhlodromus pyri"	13	52
"Typhlodromus pyri"	13	52
"Typhlodromus pyri"	13	52
"Typhlodromus pyri"	11	52
"Typhlodromus pyri"	12	52
"Typhlodromus pyri"	13	52
"Typhlodromus pyri"	13	52
"Typhlodromus pyri"	14	51
"Typhlodromus pyri"	13	52
"Typhlodromus pyri"	13	52
"Typhlodromus pyri"	11	52
"Typhlodromus pyri"	13	52
"Typhlodromus pyri"	11	52
"Typhlodromus pyri"	13	52
"Typhlodromus pyri"	13	52
"Typhlodromus quercicolus"	-99.38333	26.41667
"Typhlodromus tiliae"	5.6	52.2
"Typhlodromus tiliae"	5.6	52.2
"Typhlodromus tiliae"	5.6	52.2
"Typhlodromus tiliae"	5.6	52.2
"Typhlodromus tiliae"	5.6	52.2
"Typhlodromus tiliae"	5.6	52.2
"Typhlodromus tiliae"	12.3	54.9
"Typhlodromus tiliae"	0.4	51.2
"Typhlodromus tiliae"	0.4	51.2
"Typhlodromus tiliae"	0.4	51.2
"Typhlodromus tiliae"	0.4	51.2
"Typhlodromus tiliae"	0.4	51.2
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	11.915167	51.548723
"Typhlodromus tiliae"	11.915167	51.548723
"Typhlodromus tiliae"	11.915167	51.548723
"Typhlodromus tiliae"	11.915167	51.548723
"Typhlodromus tiliae"	9.7	57.4
"Typhlodromus tiliae"	11.9	55.4
"Typhlodromus tiliae"	9.7	57.4
"Typhlodromus tiliae"	9.7	57.4
"Typhlodromus tiliae"	8.249051	52.748574
"Typhlodromus tiliae"	8.249051	52.748574
"Typhlodromus tiliae"	8.249051	52.748574
"Typhlodromus tiliae"	8.249051	52.748574
"Typhlodromus tiliae"	6.915909	50.948769
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.415537	53.648474
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.748818	53.548482
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	7.082554	50.748791
"Typhlodromus tiliae"	-3.4	43.4
"Typhlodromus tiliae"	3.2	42.3
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
"Typhlodromus tiliae"	9.24894	48.749019
